10	[((38126875, 38123182, 0), 0), ((38123182, 38038045, 0), 5), ((38038045, 38002419, 0), 15), ((38002419, 37982587, 0), 23), ((37982587, 37982582, 0), 36), ((37982582, 37982569, 0), 45), ((37982569, 37982563, 0), 54), ((37982563, 37982560, 0), 60), ((37982560, 37982555, 0), 65), ((37982555, 37982544, 0), 71), ((37982544, 38058900, 0), 82), ((38058900, 38127679, 0), 94), ((38127679, 38107786, 0), 99), ('GOAL', 38107786, 99), ('GOAL', 38107786, None)]
11	[((37982092, 38126878, 0), 0), ((38126878, 38126875, 0), 2), ((38126875, 38123182, 0), 7), ((38123182, 38038045, 0), 12), ((38038045, 38002419, 0), 23), ((38002419, 37982587, 0), 32), ((37982587, 37982582, 0), 47), ((37982582, 37982569, 0), 56), ((37982569, 37982563, 0), 66), ((37982563, 37982560, 0), 72), ((37982560, 37982555, 0), 77), ((37982555, 37982544, 0), 83), ((37982544, 38058900, 0), 95), ((38058900, 38127679, 0), 107), ((38127679, 38107786, 0), 112), ('GOAL', 38107786, 112)]
12	[((37974745, 38078585, 0), 0), ((38078585, 38078589, 0), 6), ('GOAL', 38078589, 6), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
13	[((37982606, 38123182, 0), 0), ((38123182, 38038045, 0), 12), ((38038045, 38002419, 0), 21), ((38002419, 37982587, 0), 31), ((37982587, 37982582, 0), 46), ((37982582, 37982569, 0), 55), ((37982569, 37982563, 0), 65), ((37982563, 37982560, 0), 70), ((37982560, 37982555, 0), 76), ((37982555, 37982544, 0), 82), ((37982544, 38058900, 0), 94), ((38058900, 38127679, 0), 106), ((38127679, 38107786, 0), 111), ('GOAL', 38107786, 111)]
14	[((37982610, 38126875, 0), 0), ((38126875, 38123182, 0), 2), ((38123182, 38038045, 0), 7), ((38038045, 38002419, 0), 16), ((38002419, 37982587, 0), 25), ((37982587, 37982582, 0), 38), ((37982582, 37982569, 0), 47), ((37982569, 37982563, 0), 57), ((37982563, 37982560, 0), 62), ((37982560, 37982555, 0), 68), ((37982555, 37982544, 0), 73), ((37982544, 38058900, 0), 84), ((38058900, 38127679, 0), 97), ((38127679, 38107786, 0), 101), ('GOAL', 38107786, 101), ('GOAL', 38107786, None)]
15	[((1557362915, 37982991, 0), 0), ((37982991, 38062559, 0), 4), ((38062559, 38062557, 0), 11), ((38062557, 38126875, 0), 23), ((38126875, 38123182, 0), 35), ((38123182, 38038045, 0), 41), ((38038045, 38002419, 0), 50), ((38002419, 37982587, 0), 58), ((37982587, 37982582, 0), 65), ((37982582, 37982569, 0), 71), ((37982569, 37982563, 0), 77), ((37982563, 37982560, 0), 83), ((37982560, 37982555, 0), 95), ((37982555, 37982544, 0), 100), ((37982544, 38058900, 0), 115), ((38058900, 38127679, 0), 127), ((38127679, 38107786, 0), 132), ('GOAL', 38107786, 132)]
16	[((38123182, 38126875, 0), 0), ((38126875, 38123182, 0), 5), ((38123182, 38038045, 0), 10), ((38038045, 38002419, 0), 19), ((38002419, 37982587, 0), 28), ((37982587, 37982582, 0), 42), ((37982582, 37982569, 0), 52), ((37982569, 37982563, 0), 61), ((37982563, 37982560, 0), 67), ((37982560, 37982555, 0), 72), ((37982555, 37982544, 0), 78), ((37982544, 38058900, 0), 90), ((38058900, 38127679, 0), 102), ((38127679, 38107786, 0), 107), ('GOAL', 38107786, 107), ('GOAL', 38107786, None)]
17	[((38062559, 38027658, 0), 0)]
18	[((37982555, 38057031, 0), 0), ((38057031, 38046725, 0), 3), ((38046725, 38058901, 0), 10), ((38058901, 38078585, 0), 20), ((38078585, 38078589, 0), 30), ('GOAL', 38078589, 30), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
19	[((37982974, 37982977, 0), 0), ((37982977, 38009439, 0), 2), ((38009439, 37987901, 0), 5), ((37987901, 38127601, 0), 8), ((38127601, 38005219, 0), 11), ((38005219, 38014590, 0), 15), ((38014590, 38063509, 0), 20), ((38063509, 38039366, 0), 24), ((38039366, 38048961, 0), 31), ((38048961, 38048956, 0), 46), ((38048956, 38048952, 0), 55), ((38048952, 38096643, 0), 60), ((38096643, 38024757, 0), 64), ((38024757, 38057031, 0), 72), ((38057031, 38046725, 0), 94), ((38046725, 38058901, 0), 105), ((38058901, 38078585, 0), 115), ((38078585, 38078589, 0), 125), ('GOAL', 38078589, 125)]
20	[((387669119, 38048961, 0), 0), ((38048961, 38048956, 0), 4), ((38048956, 38048952, 0), 14), ((38048952, 38096643, 0), 26), ((38096643, 38024757, 0), 30), ((38024757, 38057031, 0), 40), ((38057031, 38046725, 0), 60), ((38046725, 38058901, 0), 70), ((38058901, 38078585, 0), 80), ((38078585, 38078589, 0), 89), ('GOAL', 38078589, 89), ('GOAL', 38078589, None)]
21	[((37960220, 37982606, 0), 0), ((37982606, 37982597, 0), 4), ((37982597, 37982590, 0), 9), ((37982590, 37982587, 0), 12), ((37982587, 37982582, 0), 14), ((37982582, 37982569, 0), 21), ((37982569, 37982563, 0), 29), ((37982563, 37982560, 0), 35), ((37982560, 37982555, 0), 40), ((37982555, 37982544, 0), 46), ((37982544, 38058900, 0), 54), ((38058900, 38127679, 0), 66), ((38127679, 38107786, 0), 70), ('GOAL', 38107786, 70), ('GOAL', 38107786, None)]
22	[((387669119, 38048961, 0), 0), ((38048961, 38048956, 0), 5), ((38048956, 38048952, 0), 16), ((38048952, 38096643, 0), 28), ((38096643, 38024757, 0), 32), ((38024757, 38057031, 0), 42), ((38057031, 38046725, 0), 62), ((38046725, 38058901, 0), 72), ((38058901, 38078585, 0), 82), ((38078585, 38078589, 0), 92), ('GOAL', 38078589, 92), ('GOAL', 38078589, None)]
23	[((38002421, 38002419, 0), 0), ((38002419, 37982587, 0), 3), ((37982587, 37982582, 0), 10), ((37982582, 37982569, 0), 17), ((37982569, 37982563, 0), 26), ((37982563, 37982560, 0), 31), ((37982560, 37982555, 0), 37), ((37982555, 37982544, 0), 42), ((37982544, 38058900, 0), 50), ((38058900, 38127679, 0), 62), ((38127679, 38107786, 0), 66), ('GOAL', 38107786, 66), ('GOAL', 38107786, None)]
24	[((38077723, 38083061, 0), 0), ((38083061, 387669119, 0), 2), ((387669119, 38135625, 0), 13), ((38135625, 38024769, 0), 16), ((38024769, 38024763, 0), 18), ((38024763, 38024757, 0), 22), ((38024757, 38057031, 0), 30), ((38057031, 38046725, 0), 46), ((38046725, 38058901, 0), 54), ((38058901, 38078585, 0), 65), ((38078585, 38078589, 0), 74), ('GOAL', 38078589, 74), ('GOAL', 38078589, None)]
25	[((37985146, 38048877, 0), 0), ((38048877, 37985146, 0), 6), ((37985146, 2366289498, 0), 12), ((2366289498, 2366289499, 0), 19), ((2366289499, 37974745, 0), 27), ((37974745, 38078585, 0), 39), ((38078585, 38078589, 0), 51), ('GOAL', 38078589, 51), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
26	[((38002421, 38035340, 0), 0), ((38035340, 38048956, 0), 6), ((38048956, 38048952, 0), 11), ((38048952, 38096643, 0), 22), ((38096643, 38024757, 0), 26), ((38024757, 38057031, 0), 36), ((38057031, 38046725, 0), 55), ((38046725, 38058901, 0), 65), ((38058901, 38078585, 0), 75), ((38078585, 38078589, 0), 84), ('GOAL', 38078589, 84), ('GOAL', 38078589, None)]
27	[((38024757, 38057031, 0), 0), ((38057031, 38046725, 0), 7), ((38046725, 38058901, 0), 14), ((38058901, 38078585, 0), 24), ((38078585, 38078589, 0), 34), ('GOAL', 38078589, 34), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
28	[((38002424, 38002421, 0), 0), ((38002421, 38002419, 0), 2), ((38002419, 37982587, 0), 9), ((37982587, 37982582, 0), 18), ((37982582, 37982569, 0), 24), ((37982569, 37982563, 0), 33), ((37982563, 37982560, 0), 38), ((37982560, 37982555, 0), 44), ((37982555, 37982544, 0), 49), ((37982544, 38058900, 0), 58), ((38058900, 38127679, 0), 70), ((38127679, 38107786, 0), 74), ('GOAL', 38107786, 74), ('GOAL', 38107786, None)]
29	[((37974742, 37974745, 0), 0), ((37974745, 38078585, 0), 1), ((38078585, 38078589, 0), 14), ('GOAL', 38078589, 14), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
30	[((37974742, 38058901, 0), 0), ((38058901, 38078585, 0), 6), ((38078585, 38078589, 0), 16), ('GOAL', 38078589, 16), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
31	[((38126878, 37982611, 0), 0), ((37982611, 37982610, 0), 4), ((37982610, 37960220, 0), 9), ((37960220, 37982606, 0), 11), ((37982606, 37982597, 0), 19), ((37982597, 37982590, 0), 23), ((37982590, 37982587, 0), 27), ((37982587, 37982582, 0), 30), ((37982582, 37982569, 0), 37), ((37982569, 37982563, 0), 46), ((37982563, 37982560, 0), 51), ((37982560, 37982555, 0), 57), ((37982555, 37982544, 0), 63), ((37982544, 38058900, 0), 72), ((38058900, 38127679, 0), 85), ((38127679, 38107786, 0), 89), ('GOAL', 38107786, 89), ('GOAL', 38107786, None)]
32	[((38024763, 38024769, 0), 0), ((38024769, 38024763, 0), 6), ((38024763, 38024757, 0), 10), ((38024757, 38057031, 0), 18), ((38057031, 38046725, 0), 29), ((38046725, 38058901, 0), 37), ((38058901, 38078585, 0), 47), ((38078585, 38078589, 0), 56), ('GOAL', 38078589, 56), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
33	[((38048956, 38048952, 0), 0), ((38048952, 38096643, 0), 3), ((38096643, 38024757, 0), 6), ((38024757, 38057031, 0), 11), ((38057031, 38046725, 0), 19), ((38046725, 38058901, 0), 26), ((38058901, 38078585, 0), 37), ((38078585, 38078589, 0), 46), ('GOAL', 38078589, 46), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
34	[((38038045, 37982597, 0), 0), ((37982597, 37982590, 0), 3), ((37982590, 37982587, 0), 5), ((37982587, 37982582, 0), 7), ((37982582, 37982569, 0), 13), ((37982569, 37982563, 0), 21), ((37982563, 37982560, 0), 26), ((37982560, 37982555, 0), 32), ((37982555, 37982544, 0), 38), ((37982544, 38058900, 0), 44), ((38058900, 38127679, 0), 56), ((38127679, 38107786, 0), 61), ('GOAL', 38107786, 61), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
35	[((37982590, 37982587, 0), 0), ((37982587, 37982582, 0), 2), ((37982582, 37982569, 0), 7), ((37982569, 37982563, 0), 14), ((37982563, 37982560, 0), 19), ((37982560, 37982555, 0), 25), ((37982555, 37982544, 0), 30), ((37982544, 38058900, 0), 36), ((38058900, 38127679, 0), 48), ((38127679, 38107786, 0), 53), ('GOAL', 38107786, 53), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
36	[((38048952, 38048956, 0), 0), ((38048956, 38048952, 0), 6), ((38048952, 38096643, 0), 15), ((38096643, 38024757, 0), 18), ((38024757, 38057031, 0), 26), ((38057031, 38046725, 0), 41), ((38046725, 38058901, 0), 49), ((38058901, 38078585, 0), 60), ((38078585, 38078589, 0), 69), ('GOAL', 38078589, 69), ('GOAL', 38078589, None)]
37	[((37982544, 37982555, 0), 0), ((37982555, 37982544, 0), 4), ((37982544, 38058900, 0), 10), ((38058900, 38127679, 0), 22), ((38127679, 38107786, 0), 27), ('GOAL', 38107786, 27), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
38	[((38035334, 38002419, 0), 0), ((38002419, 37982587, 0), 2), ((37982587, 37982582, 0), 9), ((37982582, 37982569, 0), 15), ((37982569, 37982563, 0), 23), ((37982563, 37982560, 0), 29), ((37982560, 37982555, 0), 34), ((37982555, 37982544, 0), 40), ((37982544, 38058900, 0), 47), ((38058900, 38127679, 0), 59), ((38127679, 38107786, 0), 64), ('GOAL', 38107786, 64), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
39	[((38057031, 37982555, 0), 0), ((37982555, 37982544, 0), 4), ((37982544, 38058900, 0), 9), ((38058900, 38127679, 0), 20), ((38127679, 38107786, 0), 24), ('GOAL', 38107786, 24), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
40	[((37982569, 37982582, 0), 0), ((37982582, 37982569, 0), 3), ((37982569, 37982563, 0), 9), ((37982563, 37982560, 0), 14), ((37982560, 37982555, 0), 20), ((37982555, 37982544, 0), 26), ((37982544, 38058900, 0), 31), ((38058900, 38127679, 0), 43), ((38127679, 38107786, 0), 48), ('GOAL', 38107786, 48), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
41	[((38002424, 38002421, 0), 0), ((38002421, 38002419, 0), 4), ((38002419, 37982587, 0), 13), ((37982587, 37982582, 0), 22), ((37982582, 37982569, 0), 29), ((37982569, 37982563, 0), 38), ((37982563, 37982560, 0), 43), ((37982560, 37982555, 0), 49), ((37982555, 37982544, 0), 54), ((37982544, 38058900, 0), 63), ((38058900, 38127679, 0), 75), ((38127679, 38107786, 0), 80), ('GOAL', 38107786, 80), ('GOAL', 38107786, None)]
42	[((37985146, 2366289498, 0), 0), ((2366289498, 2366289499, 0), 3), ((2366289499, 37974745, 0), 11), ((37974745, 38078585, 0), 23), ((38078585, 38078589, 0), 35), ('GOAL', 38078589, 35), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
43	[((38058900, 38058901, 0), 0), ((38058901, 38078585, 0), 13), ((38078585, 38078589, 0), 24), ('GOAL', 38078589, 24), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
44	[((38002419, 37982587, 0), 0), ((37982587, 37982582, 0), 1), ((37982582, 37982569, 0), 6), ((37982569, 37982563, 0), 12), ((37982563, 37982560, 0), 18), ((37982560, 37982555, 0), 24), ((37982555, 37982544, 0), 29), ((37982544, 38058900, 0), 35), ((38058900, 38127679, 0), 47), ((38127679, 38107786, 0), 52), ('GOAL', 38107786, 52), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
45	[((38062559, 38027658, 0), 0)]
46	[((38039364, 38077723, 0), 0), ((38077723, 38083061, 0), 3), ((38083061, 387669119, 0), 10), ((387669119, 38135625, 0), 20), ((38135625, 38024769, 0), 23), ((38024769, 38024763, 0), 25), ((38024763, 38024757, 0), 29), ((38024757, 38057031, 0), 37), ((38057031, 38046725, 0), 56), ((38046725, 38058901, 0), 66), ((38058901, 38078585, 0), 76), ((38078585, 38078589, 0), 86), ('GOAL', 38078589, 86), ('GOAL', 38078589, None)]
47	[((37982611, 38126878, 0), 0), ((38126878, 38126875, 0), 7), ((38126875, 38123182, 0), 12), ((38123182, 38038045, 0), 17), ((38038045, 38002419, 0), 26), ((38002419, 37982587, 0), 35), ((37982587, 37982582, 0), 51), ((37982582, 37982569, 0), 60), ((37982569, 37982563, 0), 70), ((37982563, 37982560, 0), 76), ((37982560, 37982555, 0), 84), ((37982555, 37982544, 0), 90), ((37982544, 38058900, 0), 103), ((38058900, 38127679, 0), 115), ((38127679, 38107786, 0), 120), ('GOAL', 38107786, 120)]
48	[((387669119, 38048961, 0), 0), ((38048961, 38048956, 0), 6), ((38048956, 38048952, 0), 17), ((38048952, 38096643, 0), 29), ((38096643, 38024757, 0), 33), ((38024757, 38057031, 0), 44), ((38057031, 38046725, 0), 65), ((38046725, 38058901, 0), 75), ((38058901, 38078585, 0), 85), ((38078585, 38078589, 0), 94), ('GOAL', 38078589, 94), ('GOAL', 38078589, None)]
49	[((38002419, 38035334, 0), 0), ((38035334, 37982582, 0), 3), ((37982582, 37982569, 0), 10), ((37982569, 37982563, 0), 17), ((37982563, 37982560, 0), 23), ((37982560, 37982555, 0), 28), ((37982555, 37982544, 0), 34), ((37982544, 38058900, 0), 40), ((38058900, 38127679, 0), 52), ((38127679, 38107786, 0), 57), ('GOAL', 38107786, 57), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
50	[((38005219, 38127601, 0), 0), ((38127601, 38005219, 0), 1), ((38005219, 38014590, 0), 4), ((38014590, 38063509, 0), 9), ((38063509, 38039366, 0), 14), ((38039366, 38048961, 0), 19), ((38048961, 38048956, 0), 34), ((38048956, 38048952, 0), 43), ((38048952, 38096643, 0), 48), ((38096643, 38024757, 0), 52), ((38024757, 38057031, 0), 61), ((38057031, 38046725, 0), 83), ((38046725, 38058901, 0), 94), ((38058901, 38078585, 0), 104), ((38078585, 38078589, 0), 114), ('GOAL', 38078589, 114)]
51	[((38035348, 38048961, 0), 0), ((38048961, 38048956, 0), 2), ((38048956, 38048952, 0), 13), ((38048952, 38096643, 0), 24), ((38096643, 38024757, 0), 29), ((38024757, 38057031, 0), 38), ((38057031, 38046725, 0), 59), ((38046725, 38058901, 0), 68), ((38058901, 38078585, 0), 79), ((38078585, 38078589, 0), 88), ('GOAL', 38078589, 88), ('GOAL', 38078589, None)]
52	[((38024769, 38024763, 0), 0), ((38024763, 38024757, 0), 2), ((38024757, 38057031, 0), 8), ((38057031, 38046725, 0), 16), ((38046725, 38058901, 0), 23), ((38058901, 38078585, 0), 33), ((38078585, 38078589, 0), 42), ('GOAL', 38078589, 42), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
53	[((38005219, 38127601, 0), 0), ((38127601, 38005219, 0), 2), ((38005219, 38014590, 0), 6), ((38014590, 38063509, 0), 11), ((38063509, 38039366, 0), 15), ((38039366, 38048961, 0), 21), ((38048961, 38048956, 0), 36), ((38048956, 38048952, 0), 45), ((38048952, 38096643, 0), 50), ((38096643, 38024757, 0), 53), ((38024757, 38057031, 0), 62), ((38057031, 38046725, 0), 84), ((38046725, 38058901, 0), 95), ((38058901, 38078585, 0), 105), ((38078585, 38078589, 0), 115), ('GOAL', 38078589, 115)]
54	[((38048952, 37982569, 0), 0), ((37982569, 37982563, 0), 3), ((37982563, 37982560, 0), 8), ((37982560, 37982555, 0), 14), ((37982555, 37982544, 0), 20), ((37982544, 38058900, 0), 25), ((38058900, 38127679, 0), 38), ((38127679, 38107786, 0), 42), ('GOAL', 38107786, 42), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
55	[((37974742, 37974745, 0), 0), ((37974745, 38078585, 0), 5), ((38078585, 38078589, 0), 17), ('GOAL', 38078589, 17), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
56	[((37975542, 38063505, 0), 0), ((38063505, 38063509, 0), 2), ((38063509, 38039366, 0), 7), ((38039366, 38048961, 0), 11), ((38048961, 38048956, 0), 25), ((38048956, 38048952, 0), 34), ((38048952, 38096643, 0), 39), ((38096643, 38024757, 0), 43), ((38024757, 38057031, 0), 53), ((38057031, 38046725, 0), 74), ((38046725, 38058901, 0), 85), ((38058901, 38078585, 0), 95), ((38078585, 38078589, 0), 105), ('GOAL', 38078589, 105), ('GOAL', 38078589, None)]
57	[((38127601, 38077748, 0), 0), ((38077748, 38005217, 0), 1), ((38005217, 38014586, 0), 5), ((38014586, 38063505, 0), 12), ((38063505, 38063509, 0), 15), ((38063509, 38039366, 0), 21), ((38039366, 38048961, 0), 29), ((38048961, 38048956, 0), 44), ((38048956, 38048952, 0), 53), ((38048952, 38096643, 0), 58), ((38096643, 38024757, 0), 61), ((38024757, 38057031, 0), 70), ((38057031, 38046725, 0), 91), ((38046725, 38058901, 0), 103), ((38058901, 38078585, 0), 113), ((38078585, 38078589, 0), 122), ('GOAL', 38078589, 122)]
58	[((37982582, 38035334, 0), 0), ((38035334, 37982582, 0), 2), ((37982582, 37982569, 0), 9), ((37982569, 37982563, 0), 15), ((37982563, 37982560, 0), 20), ((37982560, 37982555, 0), 26), ((37982555, 37982544, 0), 32), ((37982544, 38058900, 0), 37), ((38058900, 38127679, 0), 50), ((38127679, 38107786, 0), 54), ('GOAL', 38107786, 54), ('GOAL', 38107786, None), ('GOAL', 38107786, None)]
59	[((37982555, 38057031, 0), 0), ((38057031, 38046725, 0), 4), ((38046725, 38058901, 0), 11), ((38058901, 38078585, 0), 22), ((38078585, 38078589, 0), 31), ('GOAL', 38078589, 31), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
60	[((38048952, 38048956, 0), 0), ((38048956, 38048952, 0), 9), ((38048952, 38096643, 0), 17), ((38096643, 38024757, 0), 20), ((38024757, 38057031, 0), 29), ((38057031, 38046725, 0), 44), ((38046725, 38058901, 0), 53), ((38058901, 38078585, 0), 63), ((38078585, 38078589, 0), 73), ('GOAL', 38078589, 73), ('GOAL', 38078589, None)]
61	[((37974742, 38058901, 0), 0), ((38058901, 38078585, 0), 11), ((38078585, 38078589, 0), 21), ('GOAL', 38078589, 21), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
62	[((38005221, 38002424, 0), 0), ((38002424, 38002421, 0), 4), ((38002421, 38002419, 0), 11), ((38002419, 37982587, 0), 20), ((37982587, 37982582, 0), 32), ((37982582, 37982569, 0), 41), ((37982569, 37982563, 0), 51), ((37982563, 37982560, 0), 56), ((37982560, 37982555, 0), 62), ((37982555, 37982544, 0), 67), ((37982544, 38058900, 0), 78), ((38058900, 38127679, 0), 90), ((38127679, 38107786, 0), 94), ('GOAL', 38107786, 94), ('GOAL', 38107786, None)]
63	[((38009439, 37987901, 0), 0), ((37987901, 38127601, 0), 1), ((38127601, 38005219, 0), 4), ((38005219, 38014590, 0), 8), ((38014590, 38063509, 0), 13), ((38063509, 38039366, 0), 18), ((38039366, 38048961, 0), 25), ((38048961, 38048956, 0), 40), ((38048956, 38048952, 0), 49), ((38048952, 38096643, 0), 54), ((38096643, 38024757, 0), 57), ((38024757, 38057031, 0), 66), ((38057031, 38046725, 0), 88), ((38046725, 38058901, 0), 99), ((38058901, 38078585, 0), 109), ((38078585, 38078589, 0), 119), ('GOAL', 38078589, 119)]
64	[((38035334, 38048952, 0), 0), ((38048952, 38096643, 0), 8), ((38096643, 38024757, 0), 12), ((38024757, 38057031, 0), 17), ((38057031, 38046725, 0), 28), ((38046725, 38058901, 0), 35), ((38058901, 38078585, 0), 46), ((38078585, 38078589, 0), 55), ('GOAL', 38078589, 55), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
65	[((2366289498, 2366289499, 0), 0), ((2366289499, 37974745, 0), 7), ((37974745, 38078585, 0), 18), ((38078585, 38078589, 0), 31), ('GOAL', 38078589, 31), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
66	[((38024763, 38024769, 0), 0), ((38024769, 38024763, 0), 8), ((38024763, 38024757, 0), 12), ((38024757, 38057031, 0), 19), ((38057031, 38046725, 0), 31), ((38046725, 38058901, 0), 39), ((38058901, 38078585, 0), 50), ((38078585, 38078589, 0), 59), ('GOAL', 38078589, 59), ('GOAL', 38078589, None), ('GOAL', 38078589, None)]
